Year,Cause Name,State,Age-adjusted Death Rate
2008,Suicide,Louisiana,12.0
2007,Suicide,Louisiana,12.0
2006,Suicide,Louisiana,11.5
2005,Suicide,Louisiana,11.0
2004,Suicide,Louisiana,11.9
2003,Suicide,Louisiana,10.3
2002,Suicide,Louisiana,11.2
2001,Suicide,Louisiana,11.2
2000,Suicide,Louisiana,10.7
1999,Suicide,Louisiana,11.9
2016,Suicide,Maine,15.9
2015,Suicide,Maine,16.0
2014,Suicide,Maine,15.7
2013,Suicide,Maine,17.4
2012,Suicide,Maine,14.5
2011,Suicide,Maine,16.6
2010,Suicide,Maine,13.2
2009,Suicide,Maine,14.0
2008,Suicide,Maine,12.7
2007,Suicide,Maine,13.6
2006,Suicide,Maine,11.0
2005,Suicide,Maine,12.4
2004,Suicide,Maine,12.4
2003,Suicide,Maine,10.0
2002,Suicide,Maine,12.5
2001,Suicide,Maine,12.1
2000,Suicide,Maine,11.8
1999,Suicide,Maine,13.4
2016,Suicide,Maryland,9.4
2015,Suicide,Maryland,8.8
2014,Suicide,Maryland,9.8
2013,Suicide,Maryland,9.2
2012,Suicide,Maryland,9.5
2011,Suicide,Maryland,9.2
2010,Suicide,Maryland,8.3
2009,Suicide,Maryland,9.3
2008,Suicide,Maryland,8.7
2007,Suicide,Maryland,9.0
2006,Suicide,Maryland,8.6
2005,Suicide,Maryland,8.4
2004,Suicide,Maryland,8.8
2003,Suicide,Maryland,8.9
2002,Suicide,Maryland,8.8
2001,Suicide,Maryland,8.4
2000,Suicide,Maryland,9.0
1999,Suicide,Maryland,8.3
2016,Suicide,Massachusetts,8.8
2015,Suicide,Massachusetts,8.9
2014,Suicide,Massachusetts,8.2
2013,Suicide,Massachusetts,8.2
2012,Suicide,Massachusetts,8.7
2011,Suicide,Massachusetts,8.4
2010,Suicide,Massachusetts,8.8
2009,Suicide,Massachusetts,7.8
2008,Suicide,Massachusetts,7.5
2007,Suicide,Massachusetts,7.7
2006,Suicide,Massachusetts,6.7
2005,Suicide,Massachusetts,7.2
2004,Suicide,Massachusetts,6.4
2003,Suicide,Massachusetts,6.5
2002,Suicide,Massachusetts,6.6
2001,Suicide,Massachusetts,6.5
2000,Suicide,Massachusetts,6.0
1999,Suicide,Massachusetts,6.7
2016,Suicide,Michigan,13.3
2015,Suicide,Michigan,13.8
2014,Suicide,Michigan,13.3
2013,Suicide,Michigan,12.9
2012,Suicide,Michigan,12.5
2011,Suicide,Michigan,12.2
2010,Suicide,Michigan,12.5
2009,Suicide,Michigan,11.5
2008,Suicide,Michigan,11.8
2007,Suicide,Michigan,11.1
2006,Suicide,Michigan,11.2
2005,Suicide,Michigan,11.0
2004,Suicide,Michigan,10.9
2003,Suicide,Michigan,10.2
2002,Suicide,Michigan,11.1
2001,Suicide,Michigan,10.5
2000,Suicide,Michigan,9.9
1999,Suicide,Michigan,9.9
2016,Suicide,Minnesota,13.2
2015,Suicide,Minnesota,13.2
2014,Suicide,Minnesota,12.2
2013,Suicide,Minnesota,12.1
2012,Suicide,Minnesota,12.0
2011,Suicide,Minnesota,12.5
2010,Suicide,Minnesota,11.2
2009,Suicide,Minnesota,10.8
2008,Suicide,Minnesota,11.2
2007,Suicide,Minnesota,10.8
2006,Suicide,Minnesota,10.6
2005,Suicide,Minnesota,10.5
2004,Suicide,Minnesota,10.2
2003,Suicide,Minnesota,9.8
2002,Suicide,Minnesota,9.8
2001,Suicide,Minnesota,9.6
2000,Suicide,Minnesota,8.9
1999,Suicide,Minnesota,9.0
2016,Suicide,Mississippi,12.7
2015,Suicide,Mississippi,14.0
2014,Suicide,Mississippi,12.5
2013,Suicide,Mississippi,13.0
2012,Suicide,Mississippi,14.0
2011,Suicide,Mississippi,13.1
2010,Suicide,Mississippi,13.0
2009,Suicide,Mississippi,13.1
2008,Suicide,Mississippi,13.9
2007,Suicide,Mississippi,13.6
2006,Suicide,Mississippi,11.4
2005,Suicide,Mississippi,12.7
2004,Suicide,Mississippi,12.2
2003,Suicide,Mississippi,11.9
2002,Suicide,Mississippi,12.2
2001,Suicide,Mississippi,11.7
2000,Suicide,Mississippi,10.5
1999,Suicide,Mississippi,11.0
2016,Suicide,Missouri,18.4
2015,Suicide,Missouri,17.1
2014,Suicide,Missouri,16.3
2013,Suicide,Missouri,15.6
2012,Suicide,Missouri,14.9
2011,Suicide,Missouri,15.3
2010,Suicide,Missouri,14.0
2009,Suicide,Missouri,14.3
2008,Suicide,Missouri,13.0
2007,Suicide,Missouri,13.5
2006,Suicide,Missouri,13.5
2005,Suicide,Missouri,12.5
2004,Suicide,Missouri,12.4
2003,Suicide,Missouri,11.8
2002,Suicide,Missouri,12.1
2001,Suicide,Missouri,12.8
2000,Suicide,Missouri,12.5
1999,Suicide,Missouri,12.6
2016,Suicide,Montana,25.9
2015,Suicide,Montana,25.3
2014,Suicide,Montana,23.9
2013,Suicide,Montana,23.7
2012,Suicide,Montana,22.6
2011,Suicide,Montana,22.5
2010,Suicide,Montana,21.8
2009,Suicide,Montana,21.2
2008,Suicide,Montana,20.6
2007,Suicide,Montana,19.4
2006,Suicide,Montana,19.7
2005,Suicide,Montana,21.7
2004,Suicide,Montana,18.8
2003,Suicide,Montana,19.5
2002,Suicide,Montana,20.0
2001,Suicide,Montana,19.3
2000,Suicide,Montana,17.5
1999,Suicide,Montana,17.7
2016,Suicide,Nebraska,13.1
2015,Suicide,Nebraska,11.7
2014,Suicide,Nebraska,13.4
2013,Suicide,Nebraska,11.6
2012,Suicide,Nebraska,12.5
2011,Suicide,Nebraska,10.5
2010,Suicide,Nebraska,10.4
2009,Suicide,Nebraska,9.3
2008,Suicide,Nebraska,10.6
2007,Suicide,Nebraska,10.1
2006,Suicide,Nebraska,11.2
2005,Suicide,Nebraska,10.9
2004,Suicide,Nebraska,9.5
2003,Suicide,Nebraska,10.2
2002,Suicide,Nebraska,11.8
2001,Suicide,Nebraska,10.9
2000,Suicide,Nebraska,11.3
1999,Suicide,Nebraska,10.5
2016,Suicide,Nevada,21.4
2015,Suicide,Nevada,18.4
2014,Suicide,Nevada,19.6
2013,Suicide,Nevada,18.6
2012,Suicide,Nevada,18.2
2011,Suicide,Nevada,18.4
2010,Suicide,Nevada,19.8
2009,Suicide,Nevada,18.7
2008,Suicide,Nevada,19.7
2007,Suicide,Nevada,18.0
2006,Suicide,Nevada,19.3
2005,Suicide,Nevada,19.8
2004,Suicide,Nevada,18.9
2003,Suicide,Nevada,19.9
2002,Suicide,Nevada,19.7
2001,Suicide,Nevada,18.7
2000,Suicide,Nevada,20.2
1999,Suicide,Nevada,21.3
2016,Suicide,New Hampshire,17.2
2015,Suicide,New Hampshire,16.5
2014,Suicide,New Hampshire,17.8
2013,Suicide,New Hampshire,12.8
2012,Suicide,New Hampshire,14.1
2011,Suicide,New Hampshire,13.8
2010,Suicide,New Hampshire,14.1
2009,Suicide,New Hampshire,11.9
2008,Suicide,New Hampshire,13.1
2007,Suicide,New Hampshire,11.2
2006,Suicide,New Hampshire,11.2
2005,Suicide,New Hampshire,12.0
2004,Suicide,New Hampshire,9.9
2003,Suicide,New Hampshire,12.0
2002,Suicide,New Hampshire,10.3
2001,Suicide,New Hampshire,13.2
2000,Suicide,New Hampshire,10.3
1999,Suicide,New Hampshire,11.2
2016,Suicide,New Jersey,7.2
2015,Suicide,New Jersey,8.3
2014,Suicide,New Jersey,8.3
2013,Suicide,New Jersey,8.0
2012,Suicide,New Jersey,7.4
2011,Suicide,New Jersey,7.5
2010,Suicide,New Jersey,7.7
2009,Suicide,New Jersey,6.2
2008,Suicide,New Jersey,6.8
2007,Suicide,New Jersey,6.7
2006,Suicide,New Jersey,6.5
2005,Suicide,New Jersey,6.1
2004,Suicide,New Jersey,6.8
2003,Suicide,New Jersey,6.7
2002,Suicide,New Jersey,6.3
2001,Suicide,New Jersey,6.8
2000,Suicide,New Jersey,6.6
1999,Suicide,New Jersey,6.6
2016,Suicide,New Mexico,22.5
2015,Suicide,New Mexico,23.7
2014,Suicide,New Mexico,21.0
2013,Suicide,New Mexico,20.3
2012,Suicide,New Mexico,21.3
2011,Suicide,New Mexico,20.3
2010,Suicide,New Mexico,20.1
2009,Suicide,New Mexico,18.2
2008,Suicide,New Mexico,20.9
2007,Suicide,New Mexico,20.3
2006,Suicide,New Mexico,17.9
2005,Suicide,New Mexico,17.8
2004,Suicide,New Mexico,18.8
2003,Suicide,New Mexico,18.6
2002,Suicide,New Mexico,19.2
2001,Suicide,New Mexico,20.3
2000,Suicide,New Mexico,18.3
1999,Suicide,New Mexico,18.1
2016,Suicide,New York,8.1
2015,Suicide,New York,7.8
2014,Suicide,New York,8.1
2013,Suicide,New York,8.1
2012,Suicide,New York,8.3
2011,Suicide,New York,8.2
2010,Suicide,New York,7.7
2009,Suicide,New York,7.0
2008,Suicide,New York,7.1
2007,Suicide,New York,7.1
2006,Suicide,New York,6.7
2005,Suicide,New York,6.0
2004,Suicide,New York,6.0
2003,Suicide,New York,5.9
2002,Suicide,New York,6.3
2001,Suicide,New York,6.5
2000,Suicide,New York,5.9
1999,Suicide,New York,6.3
2016,Suicide,North Carolina,13.0
2015,Suicide,North Carolina,13.4
2014,Suicide,North Carolina,13.1
2013,Suicide,North Carolina,12.6
2012,Suicide,North Carolina,12.7
2011,Suicide,North Carolina,12.3
2010,Suicide,North Carolina,12.0
2009,Suicide,North Carolina,12.2
2008,Suicide,North Carolina,12.3
2007,Suicide,North Carolina,11.6
2006,Suicide,North Carolina,12.2
2005,Suicide,North Carolina,11.5
2004,Suicide,North Carolina,11.9
2003,Suicide,North Carolina,11.2
2002,Suicide,North Carolina,11.8
2001,Suicide,North Carolina,12.0
2000,Suicide,North Carolina,12.0
1999,Suicide,North Carolina,11.0
2016,Suicide,North Dakota,19.0
2015,Suicide,North Dakota,17.5
2014,Suicide,North Dakota,17.8
2013,Suicide,North Dakota,17.3
2012,Suicide,North Dakota,15.2
2011,Suicide,North Dakota,14.9
2010,Suicide,North Dakota,15.6
2009,Suicide,North Dakota,13.9
2008,Suicide,North Dakota,13.1
2007,Suicide,North Dakota,14.2
2006,Suicide,North Dakota,13.3
2005,Suicide,North Dakota,13.7
2004,Suicide,North Dakota,11.1
2003,Suicide,North Dakota,12.3
2002,Suicide,North Dakota,14.3
2001,Suicide,North Dakota,12.7
2000,Suicide,North Dakota,10.4
1999,Suicide,North Dakota,11.1
2016,Suicide,Ohio,14.2
2015,Suicide,Ohio,13.9
2014,Suicide,Ohio,12.6
2013,Suicide,Ohio,12.9
2012,Suicide,Ohio,13.0
2011,Suicide,Ohio,12.3
2010,Suicide,Ohio,12.2
2009,Suicide,Ohio,10.0
2008,Suicide,Ohio,12.2
2007,Suicide,Ohio,11.1
2006,Suicide,Ohio,11.3
2005,Suicide,Ohio,11.5
2004,Suicide,Ohio,11.4
2003,Suicide,Ohio,9.3
2002,Suicide,Ohio,11.2
2001,Suicide,Ohio,10.6
2000,Suicide,Ohio,9.5
1999,Suicide,Ohio,9.7
2016,Suicide,Oklahoma,21.0
2015,Suicide,Oklahoma,20.3
2014,Suicide,Oklahoma,19.1
2013,Suicide,Oklahoma,17.2
2012,Suicide,Oklahoma,17.6
2011,Suicide,Oklahoma,18.5
2010,Suicide,Oklahoma,16.5
2009,Suicide,Oklahoma,15.3
2008,Suicide,Oklahoma,15.7
2007,Suicide,Oklahoma,14.7
2006,Suicide,Oklahoma,15.0
2005,Suicide,Oklahoma,14.8
2004,Suicide,Oklahoma,14.4
2003,Suicide,Oklahoma,13.7
2002,Suicide,Oklahoma,14.4
2001,Suicide,Oklahoma,14.9
2000,Suicide,Oklahoma,14.6
1999,Suicide,Oklahoma,14.4
2016,Suicide,Oregon,17.8
2015,Suicide,Oregon,17.8
2014,Suicide,Oregon,18.6
2013,Suicide,Oregon,16.8
2012,Suicide,Oregon,17.8
2011,Suicide,Oregon,16.6
2010,Suicide,Oregon,17.1
2009,Suicide,Oregon,16.2
2008,Suicide,Oregon,14.5
2007,Suicide,Oregon,15.3
2006,Suicide,Oregon,15.3
2005,Suicide,Oregon,14.9
2004,Suicide,Oregon,15.1
2003,Suicide,Oregon,16.2
2002,Suicide,Oregon,14.4
2001,Suicide,Oregon,14.4
2000,Suicide,Oregon,14.1
1999,Suicide,Oregon,13.9
2016,Suicide,Pennsylvania,14.7
2015,Suicide,Pennsylvania,14.0
2014,Suicide,Pennsylvania,13.3
2013,Suicide,Pennsylvania,13.4
2012,Suicide,Pennsylvania,12.4
2011,Suicide,Pennsylvania,13.2
2010,Suicide,Pennsylvania,11.9
2009,Suicide,Pennsylvania,12.2
2008,Suicide,Pennsylvania,11.8
2007,Suicide,Pennsylvania,11.1
2006,Suicide,Pennsylvania,10.8
2005,Suicide,Pennsylvania,11.1
2004,Suicide,Pennsylvania,11.1
2003,Suicide,Pennsylvania,10.6
2002,Suicide,Pennsylvania,10.7
2001,Suicide,Pennsylvania,10.2
2000,Suicide,Pennsylvania,10.8
1999,Suicide,Pennsylvania,10.3
2016,Suicide,Rhode Island,11.2
2015,Suicide,Rhode Island,11.2
2014,Suicide,Rhode Island,10.1
2013,Suicide,Rhode Island,12.2
2012,Suicide,Rhode Island,9.5
2011,Suicide,Rhode Island,8.9
2010,Suicide,Rhode Island,12.3
2009,Suicide,Rhode Island,10.8
2008,Suicide,Rhode Island,9.9
2007,Suicide,Rhode Island,8.8
2006,Suicide,Rhode Island,8.2
2005,Suicide,Rhode Island,6.3
2004,Suicide,Rhode Island,7.6
2003,Suicide,Rhode Island,7.7
2002,Suicide,Rhode Island,7.9
2001,Suicide,Rhode Island,8.1
2000,Suicide,Rhode Island,7.1
1999,Suicide,Rhode Island,9.1
2016,Suicide,South Carolina,15.7
2015,Suicide,South Carolina,14.8
2014,Suicide,South Carolina,15.2
2013,Suicide,South Carolina,14.0
2012,Suicide,South Carolina,13.7
2011,Suicide,South Carolina,13.6
2010,Suicide,South Carolina,13.5
2009,Suicide,South Carolina,13.0
2008,Suicide,South Carolina,12.0
2007,Suicide,South Carolina,11.6
2006,Suicide,South Carolina,11.8
2005,Suicide,South Carolina,11.8
2004,Suicide,South Carolina,11.3
2003,Suicide,South Carolina,11.5
2002,Suicide,South Carolina,10.8
2001,Suicide,South Carolina,11.4
2000,Suicide,South Carolina,11.1
1999,Suicide,South Carolina,10.5
2016,Suicide,South Dakota,20.2
2015,Suicide,South Dakota,20.4
2014,Suicide,South Dakota,17.1
2013,Suicide,South Dakota,18.0
2012,Suicide,South Dakota,16.8
2011,Suicide,South Dakota,15.7
2010,Suicide,South Dakota,17.5
2009,Suicide,South Dakota,16.3
2008,Suicide,South Dakota,15.7
2007,Suicide,South Dakota,12.5
2006,Suicide,South Dakota,16.0
2005,Suicide,South Dakota,15.4
2004,Suicide,South Dakota,14.8
2003,Suicide,South Dakota,13.5
2002,Suicide,South Dakota,12.3
2001,Suicide,South Dakota,14.0
2000,Suicide,South Dakota,12.7
1999,Suicide,South Dakota,13.7
2016,Suicide,Tennessee,16.3
2015,Suicide,Tennessee,15.7
2014,Suicide,Tennessee,14.8
2013,Suicide,Tennessee,15.4
2012,Suicide,Tennessee,14.6
2011,Suicide,Tennessee,14.4
2010,Suicide,Tennessee,14.6
2009,Suicide,Tennessee,14.6
2008,Suicide,Tennessee,15.1
2007,Suicide,Tennessee,13.4
2006,Suicide,Tennessee,14.1
2005,Suicide,Tennessee,14.0
2004,Suicide,Tennessee,13.2
2003,Suicide,Tennessee,12.9
2002,Suicide,Tennessee,13.3
2001,Suicide,Tennessee,12.2
2000,Suicide,Tennessee,12.7
1999,Suicide,Tennessee,12.7
2016,Suicide,Texas,12.6
2015,Suicide,Texas,12.5
2014,Suicide,Texas,12.2
2013,Suicide,Texas,11.7
2012,Suicide,Texas,11.9
2011,Suicide,Texas,11.5
2010,Suicide,Texas,11.8
2009,Suicide,Texas,11.6
2008,Suicide,Texas,10.8
2007,Suicide,Texas,10.5
2006,Suicide,Texas,10.3
2005,Suicide,Texas,10.9
2004,Suicide,Texas,10.7
2003,Suicide,Texas,11.1
2002,Suicide,Texas,11.1
2001,Suicide,Texas,10.9
2000,Suicide,Texas,10.2
1999,Suicide,Texas,10.2
2016,Suicide,Utah,21.8
2015,Suicide,Utah,22.4
2014,Suicide,Utah,20.5
2013,Suicide,Utah,21.4
2012,Suicide,Utah,21.0
2011,Suicide,Utah,19.4
2010,Suicide,Utah,18.3
2009,Suicide,Utah,17.9
2008,Suicide,Utah,15.9
2007,Suicide,Utah,15.8
2006,Suicide,Utah,16.0
2005,Suicide,Utah,15.4
2004,Suicide,Utah,17.2
2003,Suicide,Utah,15.4
2002,Suicide,Utah,16.2
2001,Suicide,Utah,15.5
2000,Suicide,Utah,14.7
1999,Suicide,Utah,14.0
2016,Suicide,Vermont,17.3
2015,Suicide,Vermont,14.8
2014,Suicide,Vermont,18.7
2013,Suicide,Vermont,16.8
2012,Suicide,Vermont,13.0
2011,Suicide,Vermont,17.8
2010,Suicide,Vermont,15.7
2009,Suicide,Vermont,13.0
2008,Suicide,Vermont,14.1
2007,Suicide,Vermont,13.9
2006,Suicide,Vermont,12.2
2005,Suicide,Vermont,12.5
2004,Suicide,Vermont,14.5
2003,Suicide,Vermont,13.0
2002,Suicide,Vermont,14.3
2001,Suicide,Vermont,11.4
2000,Suicide,Vermont,12.3
1999,Suicide,Vermont,10.3
2016,Suicide,Virginia,13.2
2015,Suicide,Virginia,12.7
2014,Suicide,Virginia,12.9
2013,Suicide,Virginia,12.5
2012,Suicide,Virginia,12.7
2011,Suicide,Virginia,12.6
2010,Suicide,Virginia,11.7
2009,Suicide,Virginia,11.7
2008,Suicide,Virginia,11.8
2007,Suicide,Virginia,11.1
2006,Suicide,Virginia,11.1
2005,Suicide,Virginia,11.2
2004,Suicide,Virginia,10.9
2003,Suicide,Virginia,10.9
2002,Suicide,Virginia,10.9
2001,Suicide,Virginia,11.0
2000,Suicide,Virginia,10.8
1999,Suicide,Virginia,11.2
2016,Suicide,Washington,14.9
2015,Suicide,Washington,15.4
2014,Suicide,Washington,15.2
2013,Suicide,Washington,14.1
2012,Suicide,Washington,14.5
2011,Suicide,Washington,14.3
2010,Suicide,Washington,13.9
2009,Suicide,Washington,13.3
2008,Suicide,Washington,13.2
2007,Suicide,Washington,13.1
2006,Suicide,Washington,12.3
2005,Suicide,Washington,12.8
2004,Suicide,Washington,13.3
2003,Suicide,Washington,13.1
2002,Suicide,Washington,13.4
2001,Suicide,Washington,11.9
2000,Suicide,Washington,12.4
1999,Suicide,Washington,14.0
2016,Suicide,West Virginia,19.3
2015,Suicide,West Virginia,17.4
2014,Suicide,West Virginia,18.1
2013,Suicide,West Virginia,16.4
2012,Suicide,West Virginia,17.1
2011,Suicide,West Virginia,15.9
2010,Suicide,West Virginia,14.1
2009,Suicide,West Virginia,13.1
2008,Suicide,West Virginia,13.7
2007,Suicide,West Virginia,15.7
2006,Suicide,West Virginia,14.0
2005,Suicide,West Virginia,13.2
2004,Suicide,West Virginia,15.4
2003,Suicide,West Virginia,14.0
2002,Suicide,West Virginia,14.9
2001,Suicide,West Virginia,15.0
2000,Suicide,West Virginia,13.2
1999,Suicide,West Virginia,12.1
2016,Suicide,Wisconsin,14.7
2015,Suicide,Wisconsin,14.7
2014,Suicide,Wisconsin,13.1
2013,Suicide,Wisconsin,14.4
2012,Suicide,Wisconsin,12.4
2011,Suicide,Wisconsin,12.8
2010,Suicide,Wisconsin,13.4
2009,Suicide,Wisconsin,12.5
2008,Suicide,Wisconsin,12.8
2007,Suicide,Wisconsin,12.7
2006,Suicide,Wisconsin,12.0
2005,Suicide,Wisconsin,11.6
2004,Suicide,Wisconsin,11.9
2003,Suicide,Wisconsin,11.6
2002,Suicide,Wisconsin,11.3
2001,Suicide,Wisconsin,11.7
2000,Suicide,Wisconsin,10.9
1999,Suicide,Wisconsin,11.1
2016,Suicide,Wyoming,25.2
2015,Suicide,Wyoming,28.0
2014,Suicide,Wyoming,20.6
2013,Suicide,Wyoming,21.5
2012,Suicide,Wyoming,29.6
2011,Suicide,Wyoming,23.2
2010,Suicide,Wyoming,22.4
2009,Suicide,Wyoming,20.4
2008,Suicide,Wyoming,22.6
2007,Suicide,Wyoming,19.3
2006,Suicide,Wyoming,21.7
2005,Suicide,Wyoming,17.3
2004,Suicide,Wyoming,17.5
2003,Suicide,Wyoming,21.8
2002,Suicide,Wyoming,20.8
2001,Suicide,Wyoming,16.4
2000,Suicide,Wyoming,16.8
1999,Suicide,Wyoming,20.3
2015,Unintentional injuries,Alabama,50.9
2014,Unintentional injuries,Alabama,49.3
2013,Unintentional injuries,Alabama,47.2
2012,Unintentional injuries,Alabama,46.6
2011,Unintentional injuries,Alabama,54.4
2010,Unintentional injuries,Alabama,49.6
2009,Unintentional injuries,Alabama,49.0
2008,Unintentional injuries,Alabama,52.5
2007,Unintentional injuries,Alabama,53.8
2006,Unintentional injuries,Alabama,54.0
2005,Unintentional injuries,Alabama,51.9
2004,Unintentional injuries,Alabama,53.0
2003,Unintentional injuries,Alabama,48.3
2002,Unintentional injuries,Alabama,49.6
2001,Unintentional injuries,Alabama,49.5
2000,Unintentional injuries,Alabama,47.0
1999,Unintentional injuries,Alabama,52.2
2015,Unintentional injuries,Alaska,57.9
2014,Unintentional injuries,Alaska,55.0
2013,Unintentional injuries,Alaska,52.5
2012,Unintentional injuries,Alaska,54.1
2011,Unintentional injuries,Alaska,57.3
2010,Unintentional injuries,Alaska,58.7
2009,Unintentional injuries,Alaska,53.3
2008,Unintentional injuries,Alaska,54.1
2007,Unintentional injuries,Alaska,56.4
2006,Unintentional injuries,Alaska,52.3
2005,Unintentional injuries,Alaska,50.8
2004,Unintentional injuries,Alaska,56.0
2003,Unintentional injuries,Alaska,55.4
2002,Unintentional injuries,Alaska,59.2
2001,Unintentional injuries,Alaska,60.5
2000,Unintentional injuries,Alaska,64.5
1999,Unintentional injuries,Alaska,55.9
2015,Unintentional injuries,Arizona,49.2
2014,Unintentional injuries,Arizona,47.0
2013,Unintentional injuries,Arizona,48.6
2012,Unintentional injuries,Arizona,45.1
2011,Unintentional injuries,Arizona,46.8
2010,Unintentional injuries,Arizona,46.7
2009,Unintentional injuries,Arizona,45.5
2008,Unintentional injuries,Arizona,47.3
2007,Unintentional injuries,Arizona,51.9
2006,Unintentional injuries,Arizona,56.0
2005,Unintentional injuries,Arizona,54.7
2004,Unintentional injuries,Arizona,49.3
2003,Unintentional injuries,Arizona,49.8
2002,Unintentional injuries,Arizona,48.6
2001,Unintentional injuries,Arizona,47.6
2000,Unintentional injuries,Arizona,46.3
1999,Unintentional injuries,Arizona,44.8
2015,Unintentional injuries,Arkansas,49.6
2014,Unintentional injuries,Arkansas,47.4
2013,Unintentional injuries,Arkansas,44.8
2012,Unintentional injuries,Arkansas,50.0
2011,Unintentional injuries,Arkansas,50.2
2010,Unintentional injuries,Arkansas,49.4
2009,Unintentional injuries,Arkansas,50.2
2008,Unintentional injuries,Arkansas,50.6
2007,Unintentional injuries,Arkansas,47.8
2006,Unintentional injuries,Arkansas,49.4
2005,Unintentional injuries,Arkansas,47.0
2004,Unintentional injuries,Arkansas,50.6
2003,Unintentional injuries,Arkansas,46.9
2002,Unintentional injuries,Arkansas,47.6
2001,Unintentional injuries,Arkansas,46.5
2000,Unintentional injuries,Arkansas,46.5
1999,Unintentional injuries,Arkansas,47.6
2015,Unintentional injuries,California,30.6
2014,Unintentional injuries,California,29.2
2013,Unintentional injuries,California,29.2
2012,Unintentional injuries,California,28.0
2011,Unintentional injuries,California,28.3
2010,Unintentional injuries,California,27.8
2009,Unintentional injuries,California,29.4
2008,Unintentional injuries,California,29.5
2007,Unintentional injuries,California,32.3
2006,Unintentional injuries,California,32.1
2005,Unintentional injuries,California,31.7
2004,Unintentional injuries,California,30.8
2003,Unintentional injuries,California,30.7
2002,Unintentional injuries,California,30.1
2001,Unintentional injuries,California,24.5
2000,Unintentional injuries,California,26.5
1999,Unintentional injuries,California,28.7
2015,Unintentional injuries,Colorado,49.7
2014,Unintentional injuries,Colorado,47.1
2013,Unintentional injuries,Colorado,46.4
2012,Unintentional injuries,Colorado,47.1
2011,Unintentional injuries,Colorado,46.5
2010,Unintentional injuries,Colorado,43.5
2009,Unintentional injuries,Colorado,44.5
2008,Unintentional injuries,Colorado,46.3
2007,Unintentional injuries,Colorado,44.8
2006,Unintentional injuries,Colorado,42.5
2005,Unintentional injuries,Colorado,44.1
2004,Unintentional injuries,Colorado,42.1
2003,Unintentional injuries,Colorado,42.4
2002,Unintentional injuries,Colorado,43.1
2001,Unintentional injuries,Colorado,41.6
2000,Unintentional injuries,Colorado,42.6
1999,Unintentional injuries,Colorado,39.0
2015,Unintentional injuries,Connecticut,44.8
2014,Unintentional injuries,Connecticut,40.9
2013,Unintentional injuries,Connecticut,39.3
2012,Unintentional injuries,Connecticut,34.7
2011,Unintentional injuries,Connecticut,33.3
2010,Unintentional injuries,Connecticut,33.6
2009,Unintentional injuries,Connecticut,33.0
2008,Unintentional injuries,Connecticut,35.7
2007,Unintentional injuries,Connecticut,35.4
2006,Unintentional injuries,Connecticut,34.6
2005,Unintentional injuries,Connecticut,30.3
2004,Unintentional injuries,Connecticut,34.0
2003,Unintentional injuries,Connecticut,30.2
2002,Unintentional injuries,Connecticut,32.5
2001,Unintentional injuries,Connecticut,29.5
2000,Unintentional injuries,Connecticut,32.8
1999,Unintentional injuries,Connecticut,29.3
2015,Unintentional injuries,Delaware,46.0
2014,Unintentional injuries,Delaware,43.7
2013,Unintentional injuries,Delaware,42.9
2012,Unintentional injuries,Delaware,38.8
2011,Unintentional injuries,Delaware,36.4
2010,Unintentional injuries,Delaware,39.2
2009,Unintentional injuries,Delaware,36.8
2008,Unintentional injuries,Delaware,39.6
2007,Unintentional injuries,Delaware,34.8
2006,Unintentional injuries,Delaware,38.0
2005,Unintentional injuries,Delaware,34.5
2004,Unintentional injuries,Delaware,35.4
